Timestamp,gate-name,car-type,volumn
2015-05-10,gate7,2P,6
2015-05-10,gate8,2P,8
2015-05-10,general-gate1,1,13
2015-05-10,general-gate1,2,7
2015-05-10,general-gate1,2P,4
2015-05-10,general-gate1,3,2
2015-05-10,general-gate1,5,4
2015-05-10,general-gate2,1,13
2015-05-10,general-gate2,2,7
2015-05-10,general-gate2,2P,4
2015-05-10,general-gate2,3,2
2015-05-10,general-gate2,5,4
2015-05-10,general-gate3,1,1
2015-05-10,general-gate3,2P,2
2015-05-10,general-gate4,1,6
2015-05-10,general-gate4,2,6
2015-05-10,general-gate4,2P,4
2015-05-10,general-gate4,3,2
2015-05-10,general-gate4,4,1
2015-05-10,general-gate4,5,2
2015-05-10,general-gate5,1,8
2015-05-10,general-gate5,2,2
2015-05-10,general-gate5,2P,8
2015-05-10,general-gate5,3,1
2015-05-10,general-gate5,5,2
2015-05-10,general-gate6,1,2
2015-05-10,general-gate6,2,1
2015-05-10,general-gate7,1,10
2015-05-10,general-gate7,2,8
2015-05-10,general-gate7,2P,8
2015-05-10,general-gate7,3,2
2015-05-10,general-gate7,4,2
2015-05-10,general-gate7,5,2
2015-05-10,ranger-base,2P,8
2015-05-10,ranger-stop0,1,13
2015-05-10,ranger-stop0,2,7
2015-05-10,ranger-stop0,2P,6
2015-05-10,ranger-stop0,3,2
2015-05-10,ranger-stop0,5,4
2015-05-10,ranger-stop1,2P,4
2015-05-10,ranger-stop2,1,13
2015-05-10,ranger-stop2,2,7
2015-05-10,ranger-stop2,2P,6
2015-05-10,ranger-stop2,3,2
2015-05-10,ranger-stop2,5,4
2015-05-10,ranger-stop3,2P,6
2015-05-10,ranger-stop4,2P,6
2015-05-10,ranger-stop5,2P,4
2015-05-10,ranger-stop6,2P,10
2015-05-10,ranger-stop7,2P,6
2015-05-11,camping0,1,1
2015-05-11,camping0,2,2
2015-05-11,camping0,3,1
2015-05-11,camping2,1,1
2015-05-11,camping2,2,2
2015-05-11,camping3,1,1
2015-05-11,camping3,2,2
2015-05-11,camping3,3,2
2015-05-11,camping4,1,3
2015-05-11,camping5,1,2
2015-05-11,camping5,3,1
2015-05-11,camping7,2,1
2015-05-11,camping8,1,4
2015-05-11,camping8,2,2
2015-05-11,camping8,2P,1
2015-05-11,camping8,3,2
2015-05-11,entrance0,1,8
2015-05-11,entrance0,2,3
2015-05-11,entrance0,3,6
2015-05-11,entrance0,4,3
2015-05-11,entrance0,5,1
2015-05-11,entrance1,1,7
2015-05-11,entrance1,2,1
2015-05-11,entrance1,3,4
2015-05-11,entrance1,4,2
2015-05-11,entrance1,5,1
2015-05-11,entrance2,1,2
2015-05-11,entrance2,2,5
2015-05-11,entrance2,4,2
2015-05-11,entrance2,6,1
2015-05-11,entrance3,1,8
2015-05-11,entrance3,2,3
2015-05-11,entrance3,3,3
2015-05-11,entrance3,4,1
2015-05-11,entrance4,1,7
2015-05-11,entrance4,2,3
2015-05-11,entrance4,3,3
2015-05-11,entrance4,6,1
2015-05-11,gate3,2P,6
2015-05-11,gate4,2P,2
2015-05-11,gate5,2P,6
2015-05-11,gate6,2P,4
2015-05-11,gate7,2P,4
2015-05-11,gate8,2P,8
2015-05-11,general-gate1,1,13
2015-05-11,general-gate1,2,7
2015-05-11,general-gate1,2P,2
2015-05-11,general-gate1,3,3
2015-05-11,general-gate1,4,2
2015-05-11,general-gate2,1,13
2015-05-11,general-gate2,2,7
2015-05-11,general-gate2,2P,2
2015-05-11,general-gate2,3,3
2015-05-11,general-gate2,4,2
2015-05-11,general-gate3,2,1
2015-05-11,general-gate3,2P,1
2015-05-11,general-gate4,1,7
2015-05-11,general-gate4,2,5
2015-05-11,general-gate4,2P,2
2015-05-11,general-gate4,3,6
2015-05-11,general-gate4,4,2
2015-05-11,general-gate4,5,1
2015-05-11,general-gate5,1,7
2015-05-11,general-gate5,2,3
2015-05-11,general-gate5,2P,7
2015-05-11,general-gate5,3,3
2015-05-11,general-gate6,2,1
2015-05-11,general-gate7,1,10
2015-05-11,general-gate7,2,7
2015-05-11,general-gate7,2P,2
2015-05-11,general-gate7,3,8
2015-05-11,general-gate7,4,2
2015-05-11,general-gate7,5,1
2015-05-11,ranger-base,2P,8
2015-05-11,ranger-stop0,1,13
2015-05-11,ranger-stop0,2,7
2015-05-11,ranger-stop0,2P,3
2015-05-11,ranger-stop0,3,3
2015-05-11,ranger-stop0,4,2
2015-05-11,ranger-stop2,1,13
2015-05-11,ranger-stop2,2,7
2015-05-11,ranger-stop2,2P,3
2015-05-11,ranger-stop2,3,3
2015-05-11,ranger-stop2,4,2
2015-05-11,ranger-stop3,2P,6
2015-05-11,ranger-stop4,2P,2
2015-05-11,ranger-stop5,2P,2
2015-05-11,ranger-stop6,2P,6
2015-05-11,ranger-stop7,2P,4
2015-05-12,camping0,1,1
2015-05-12,camping0,2,1
2015-05-12,camping0,3,1
2015-05-12,camping2,1,1
2015-05-12,camping2,2,1
2015-05-12,camping3,1,1
2015-05-12,camping3,2,1
2015-05-12,camping4,3,1
2015-05-12,camping5,1,1
2015-05-12,camping5,2,3
2015-05-12,camping5,3,1
2015-05-12,camping6,1,3
2015-05-12,camping6,3,2
2015-05-12,camping7,1,4
2015-05-12,camping7,2,3
2015-05-12,camping8,2,2
2015-05-12,camping8,2P,2
2015-05-12,camping8,3,1
2015-05-12,entrance0,1,4
2015-05-12,entrance0,2,2
2015-05-12,entrance0,3,2
2015-05-12,entrance0,5,1
2015-05-12,entrance0,6,1
2015-05-12,entrance1,1,2
2015-05-12,entrance1,2,5
2015-05-12,entrance1,3,1
2015-05-12,entrance1,4,1
2015-05-12,entrance1,6,1
2015-05-12,entrance2,1,5
2015-05-12,entrance2,2,6
2015-05-12,entrance2,3,4
2015-05-12,entrance2,4,4
2015-05-12,entrance2,6,1
2015-05-12,entrance3,1,5
2015-05-12,entrance3,2,4
2015-05-12,entrance3,3,5
2015-05-12,entrance3,4,2
2015-05-12,entrance3,5,2
2015-05-12,entrance3,6,1
2015-05-12,entrance4,1,5
2015-05-12,entrance4,2,3
2015-05-12,entrance4,3,6
2015-05-12,entrance4,4,1
2015-05-12,entrance4,5,1
2015-05-12,entrance4,6,2
2015-05-12,gate2,2P,4
2015-05-12,gate3,2P,4
2015-05-12,gate4,2P,6
2015-05-12,gate5,2P,6
2015-05-12,gate6,2P,4
2015-05-12,gate7,2P,4
2015-05-12,gate8,2P,8
2015-05-12,general-gate1,1,9
2015-05-12,general-gate1,2,8
2015-05-12,general-gate1,2P,4
2015-05-12,general-gate1,3,9
2015-05-12,general-gate1,4,3
2015-05-12,general-gate1,5,1
2015-05-12,general-gate1,6,3
2015-05-12,general-gate2,1,9
2015-05-12,general-gate2,2,8
2015-05-12,general-gate2,2P,6
2015-05-12,general-gate2,3,9
2015-05-12,general-gate2,4,3
2015-05-12,general-gate2,5,1
2015-05-12,general-gate2,6,3
2015-05-12,general-gate3,2,1
2015-05-12,general-gate3,2P,2
2015-05-12,general-gate4,1,6
2015-05-12,general-gate4,2,4
2015-05-12,general-gate4,2P,4
2015-05-12,general-gate4,3,4
2015-05-12,general-gate4,4,1
2015-05-12,general-gate4,6,1
2015-05-12,general-gate5,1,5
2015-05-12,general-gate5,2,2
2015-05-12,general-gate5,2P,8
2015-05-12,general-gate5,3,5
2015-05-12,general-gate5,5,1
2015-05-12,general-gate5,6,2
2015-05-12,general-gate6,1,4
2015-05-12,general-gate6,2,3
2015-05-12,general-gate7,1,6
2015-05-12,general-gate7,2,8
2015-05-12,general-gate7,2P,6
2015-05-12,general-gate7,3,4
2015-05-12,general-gate7,4,1
2015-05-12,general-gate7,6,1
2015-05-12,ranger-base,2P,8
2015-05-12,ranger-stop0,1,9
2015-05-12,ranger-stop0,2,8
2015-05-12,ranger-stop0,2P,8
2015-05-12,ranger-stop0,3,9
2015-05-12,ranger-stop0,4,3
2015-05-12,ranger-stop0,5,1
2015-05-12,ranger-stop0,6,3
2015-05-12,ranger-stop1,2P,4
2015-05-12,ranger-stop2,1,9
2015-05-12,ranger-stop2,2,8
2015-05-12,ranger-stop2,2P,6
2015-05-12,ranger-stop2,3,9
2015-05-12,ranger-stop2,4,3
2015-05-12,ranger-stop2,5,1
2015-05-12,ranger-stop2,6,3
2015-05-12,ranger-stop3,2P,4
2015-05-12,ranger-stop4,2P,4
2015-05-12,ranger-stop5,2P,6
2015-05-12,ranger-stop6,2P,8
2015-05-12,ranger-stop7,2P,4
2015-05-13,camping0,2,2
2015-05-13,camping2,1,2
2015-05-13,camping4,2,1
2015-05-13,camping4,3,1
2015-05-13,camping5,1,2
2015-05-13,camping5,2,1
2015-05-13,camping5,3,2
2015-05-13,camping6,1,1
2015-05-13,camping6,2,7
2015-05-13,camping7,1,1
2015-05-13,camping7,2,2
2015-05-13,camping8,1,2
2015-05-13,camping8,2,2
2015-05-13,camping8,2P,3
2015-05-13,entrance0,1,4
2015-05-13,entrance0,2,7
2015-05-13,entrance0,3,3
2015-05-13,entrance0,4,4
2015-05-13,entrance1,1,4
2015-05-13,entrance1,2,5
2015-05-13,entrance1,3,1
2015-05-13,entrance1,4,1
2015-05-13,entrance1,5,1
2015-05-13,entrance2,1,7
2015-05-13,entrance2,2,6
2015-05-13,entrance2,3,1
2015-05-13,entrance2,4,4
2015-05-13,entrance2,5,2
2015-05-13,entrance2,6,1
2015-05-13,entrance3,1,5
2015-05-13,entrance3,2,10
2015-05-13,entrance3,3,4
2015-05-13,entrance3,4,2
2015-05-13,entrance4,1,4
2015-05-13,entrance4,2,4
2015-05-13,entrance4,3,2
2015-05-13,entrance4,4,1
2015-05-13,entrance4,5,1
2015-05-13,entrance4,6,1
2015-05-13,gate2,2P,2
2015-05-13,gate3,2P,2
2015-05-13,gate4,2P,4
2015-05-13,gate5,2P,4
2015-05-13,gate6,2P,2
2015-05-13,gate8,2P,6
2015-05-13,general-gate1,1,11
2015-05-13,general-gate1,2,13
2015-05-13,general-gate1,3,3
2015-05-13,general-gate1,4,5
2015-05-13,general-gate1,5,1
2015-05-13,general-gate2,1,11
2015-05-13,general-gate2,2,13
2015-05-13,general-gate2,2P,4
2015-05-13,general-gate2,3,3
2015-05-13,general-gate2,4,5
2015-05-13,general-gate2,5,1
2015-05-13,general-gate3,1,1
2015-05-13,general-gate3,2,1
2015-05-13,general-gate3,2P,2
2015-05-13,general-gate4,1,7
2015-05-13,general-gate4,2,3
2015-05-13,general-gate4,3,2
2015-05-13,general-gate4,4,1
2015-05-13,general-gate4,5,1
2015-05-13,general-gate5,1,5
2015-05-13,general-gate5,2,11
2015-05-13,general-gate5,2P,4
2015-05-13,general-gate5,3,2
2015-05-13,general-gate5,4,1
2015-05-13,general-gate6,1,1
2015-05-13,general-gate6,2,2
2015-05-13,general-gate7,1,8
2015-05-13,general-gate7,2,8
2015-05-13,general-gate7,2P,2
2015-05-13,general-gate7,3,4
2015-05-13,general-gate7,4,1
2015-05-13,general-gate7,5,1
2015-05-13,ranger-base,2P,6
2015-05-13,ranger-stop0,1,11
2015-05-13,ranger-stop0,2,13
2015-05-13,ranger-stop0,2P,4
2015-05-13,ranger-stop0,3,3
2015-05-13,ranger-stop0,4,5
2015-05-13,ranger-stop0,5,1
2015-05-13,ranger-stop1,2P,2
2015-05-13,ranger-stop2,1,11
2015-05-13,ranger-stop2,2,13
2015-05-13,ranger-stop2,2P,2
2015-05-13,ranger-stop2,3,3
2015-05-13,ranger-stop2,4,5
2015-05-13,ranger-stop2,5,1
2015-05-13,ranger-stop3,2P,2
2015-05-13,ranger-stop5,2P,4
2015-05-13,ranger-stop6,2P,4
2015-05-14,camping0,1,1
2015-05-14,camping2,1,1
2015-05-14,camping2,2,1
2015-05-14,camping2,3,1
2015-05-14,camping3,1,1
2015-05-14,camping3,2,1
2015-05-14,camping4,1,1
2015-05-14,camping4,2P,2
2015-05-14,camping5,1,4
2015-05-14,camping5,2,1
2015-05-14,camping6,1,1
2015-05-14,camping7,1,1
2015-05-14,camping7,2,2
2015-05-14,camping8,1,1
2015-05-14,camping8,2,2
2015-05-14,camping8,3,1
2015-05-14,entrance0,1,2
2015-05-14,entrance0,2,4
2015-05-14,entrance0,3,1
2015-05-14,entrance0,4,1
2015-05-14,entrance0,5,2
2015-05-14,entrance1,1,7
2015-05-14,entrance1,2,3
2015-05-14,entrance1,3,5
2015-05-14,entrance1,4,1
2015-05-14,entrance1,5,2
2015-05-14,entrance2,1,10
2015-05-14,entrance2,2,2
2015-05-14,entrance2,3,2
2015-05-14,entrance2,4,1
2015-05-14,entrance2,5,3
2015-05-14,entrance3,1,6
2015-05-14,entrance3,2,3
2015-05-14,entrance3,3,5
2015-05-14,entrance3,5,3
2015-05-14,entrance3,6,1
2015-05-14,entrance4,1,5
2015-05-14,entrance4,2,2
2015-05-14,entrance4,3,5
2015-05-14,entrance4,4,4
2015-05-14,entrance4,5,3
2015-05-14,entrance4,6,1
2015-05-14,gate0,2P,1
2015-05-14,gate1,2P,1
2015-05-14,gate3,2P,2
2015-05-14,gate4,2P,2
2015-05-14,gate5,2P,5
2015-05-14,gate6,2P,1
2015-05-14,gate8,2P,6
2015-05-14,general-gate1,1,12
2015-05-14,general-gate1,2,6
2015-05-14,general-gate1,2P,3
2015-05-14,general-gate1,3,6
2015-05-14,general-gate1,4,2
2015-05-14,general-gate1,5,5
2015-05-14,general-gate1,6,1
2015-05-14,general-gate2,1,12
2015-05-14,general-gate2,2,6
2015-05-14,general-gate2,2P,3
2015-05-14,general-gate2,3,6
2015-05-14,general-gate2,4,2
2015-05-14,general-gate2,5,5
2015-05-14,general-gate2,6,1
2015-05-14,general-gate3,1,1
2015-05-14,general-gate4,1,12
2015-05-14,general-gate4,2,5
2015-05-14,general-gate4,2P,2
2015-05-14,general-gate4,3,2
2015-05-14,general-gate4,4,1
2015-05-14,general-gate4,5,2
2015-05-14,general-gate5,1,5
2015-05-14,general-gate5,2,2
2015-05-14,general-gate5,2P,3
2015-05-14,general-gate5,3,4
2015-05-14,general-gate5,4,3
2015-05-14,general-gate5,5,2
2015-05-14,general-gate5,6,1
2015-05-14,general-gate6,1,1
2015-05-14,general-gate6,2,2
2015-05-14,general-gate7,1,15
2015-05-14,general-gate7,2,6
2015-05-14,general-gate7,2P,3
2015-05-14,general-gate7,3,4
2015-05-14,general-gate7,4,1
2015-05-14,general-gate7,5,2
2015-05-14,ranger-base,2P,6
2015-05-14,ranger-stop0,1,12
2015-05-14,ranger-stop0,2,6
2015-05-14,ranger-stop0,2P,4
2015-05-14,ranger-stop0,3,6
2015-05-14,ranger-stop0,4,2
2015-05-14,ranger-stop0,5,5
2015-05-14,ranger-stop0,6,1
2015-05-14,ranger-stop2,1,12
2015-05-14,ranger-stop2,2,6
2015-05-14,ranger-stop2,2P,4
2015-05-14,ranger-stop2,3,6
2015-05-14,ranger-stop2,4,2
2015-05-14,ranger-stop2,5,5
2015-05-14,ranger-stop2,6,1
2015-05-14,ranger-stop3,2P,2
2015-05-14,ranger-stop4,2P,2
2015-05-14,ranger-stop5,2P,2
2015-05-14,ranger-stop6,2P,5
2015-05-15,camping2,1,2
2015-05-15,camping2,2,1
2015-05-15,camping2,3,2
2015-05-15,camping3,1,1
2015-05-15,camping3,2,2
2015-05-15,camping4,1,3
2015-05-15,camping4,3,2
2015-05-15,camping5,2,3
2015-05-15,camping5,3,2
2015-05-15,camping6,1,1
2015-05-15,camping7,1,1
2015-05-15,camping7,2,1
2015-05-15,camping7,2P,2
2015-05-15,camping7,3,2
2015-05-15,camping8,1,1
2015-05-15,camping8,2,1
2015-05-15,camping8,2P,2
2015-05-15,entrance0,1,5
2015-05-15,entrance0,2,5
2015-05-15,entrance0,3,4
2015-05-15,entrance0,5,1
2015-05-15,entrance1,1,4
2015-05-15,entrance1,2,6
2015-05-15,entrance1,3,6
2015-05-15,entrance1,4,3
2015-05-15,entrance1,5,1
2015-05-15,entrance2,1,6
2015-05-15,entrance2,2,6
2015-05-15,entrance2,5,1
2015-05-15,entrance3,1,8
2015-05-15,entrance3,2,4
2015-05-15,entrance3,3,3
2015-05-15,entrance3,4,2
2015-05-15,entrance3,5,2
2015-05-15,entrance4,1,3
2015-05-15,entrance4,2,8
2015-05-15,entrance4,3,1
2015-05-15,entrance4,4,2
2015-05-15,entrance4,5,2
2015-05-15,gate2,2P,6
2015-05-15,gate3,2P,6
2015-05-15,gate4,2P,4
2015-05-15,gate5,2P,8
2015-05-15,gate6,2P,8
2015-05-15,gate7,2P,6
2015-05-15,gate8,2P,7
2015-05-15,general-gate1,1,8
2015-05-15,general-gate1,2,13
2015-05-15,general-gate1,2P,4
2015-05-15,general-gate1,3,3
2015-05-15,general-gate1,4,3
2015-05-15,general-gate1,5,2
2015-05-15,general-gate2,1,8
2015-05-15,general-gate2,2,13
2015-05-15,general-gate2,2P,3
2015-05-15,general-gate2,3,3
2015-05-15,general-gate2,4,3
2015-05-15,general-gate2,5,2
2015-05-15,general-gate3,2P,2
2015-05-15,general-gate4,1,5
2015-05-15,general-gate4,2,10
2015-05-15,general-gate4,2P,4
2015-05-15,general-gate4,3,4
2015-05-15,general-gate4,4,2
2015-05-15,general-gate5,1,3
2015-05-15,general-gate5,2,7
2015-05-15,general-gate5,2P,7
2015-05-15,general-gate5,3,3
2015-05-15,general-gate5,4,2
2015-05-15,general-gate5,5,2
2015-05-15,general-gate6,1,1
2015-05-15,general-gate6,2,1
2015-05-15,general-gate6,2P,2
2015-05-15,general-gate6,3,2
2015-05-15,general-gate7,1,10
2015-05-15,general-gate7,2,13
2015-05-15,general-gate7,2P,8
2015-05-15,general-gate7,3,8
2015-05-15,general-gate7,4,3
2015-05-15,general-gate7,5,1
2015-05-15,ranger-base,2P,7
2015-05-15,ranger-stop0,1,8
2015-05-15,ranger-stop0,2,13
2015-05-15,ranger-stop0,2P,5
2015-05-15,ranger-stop0,3,3
2015-05-15,ranger-stop0,4,3
2015-05-15,ranger-stop0,5,2
2015-05-15,ranger-stop1,2P,6
2015-05-15,ranger-stop2,1,8
2015-05-15,ranger-stop2,2,13
2015-05-15,ranger-stop2,2P,6
2015-05-15,ranger-stop2,3,3
2015-05-15,ranger-stop2,4,3
2015-05-15,ranger-stop2,5,2
2015-05-15,ranger-stop3,2P,6
2015-05-15,ranger-stop4,2P,4
2015-05-15,ranger-stop5,2P,4
2015-05-15,ranger-stop6,2P,10
2015-05-15,ranger-stop7,2P,6
2015-05-16,camping0,1,4
2015-05-16,camping0,2,1
2015-05-16,camping1,2P,2
2015-05-16,camping2,1,2
2015-05-16,camping2,2,2
2015-05-16,camping2,2P,2
2015-05-16,camping3,1,1
2015-05-16,camping3,2,1
2015-05-16,camping3,3,2
2015-05-16,camping4,2,3
2015-05-16,camping5,1,2
2015-05-16,camping5,2,2
2015-05-16,camping6,2,1
2015-05-16,camping6,3,2
2015-05-16,camping7,1,6
2015-05-16,camping7,2,1
2015-05-16,camping7,3,2
2015-05-16,camping8,1,5
2015-05-16,camping8,2,2
2015-05-16,entrance0,1,6
2015-05-16,entrance0,2,4
2015-05-16,entrance0,3,1
2015-05-16,entrance0,4,1
2015-05-16,entrance1,1,4
2015-05-16,entrance1,2,8
2015-05-16,entrance1,3,3
2015-05-16,entrance1,4,1
2015-05-16,entrance1,6,3
2015-05-16,entrance2,1,5
2015-05-16,entrance2,2,9
2015-05-16,entrance2,3,2
2015-05-16,entrance2,4,2
2015-05-16,entrance2,6,1
2015-05-16,entrance3,1,7
2015-05-16,entrance3,2,6
2015-05-16,entrance3,3,5
2015-05-16,entrance3,6,2
2015-05-16,entrance4,1,6
2015-05-16,entrance4,2,6
2015-05-16,entrance4,3,1
2015-05-16,gate3,2P,2
2015-05-16,gate5,2P,1
2015-05-16,gate6,2P,1
2015-05-16,gate8,2P,5
2015-05-16,general-gate0,2P,1
2015-05-16,general-gate1,1,10
2015-05-16,general-gate1,2,12
2015-05-16,general-gate1,2P,3
2015-05-16,general-gate1,3,5
2015-05-16,general-gate1,4,2
2015-05-16,general-gate1,6,1
2015-05-16,general-gate2,1,10
2015-05-16,general-gate2,2,12
2015-05-16,general-gate2,2P,4
2015-05-16,general-gate2,3,5
2015-05-16,general-gate2,4,2
2015-05-16,general-gate2,6,1
2015-05-16,general-gate3,1,1
2015-05-16,general-gate4,1,6
2015-05-16,general-gate4,2,6
2015-05-16,general-gate4,2P,3
2015-05-16,general-gate4,3,2
2015-05-16,general-gate4,4,1
2015-05-16,general-gate4,6,1
2015-05-16,general-gate5,1,6
2015-05-16,general-gate5,2,6
2015-05-16,general-gate5,2P,6
2015-05-16,general-gate5,3,3
2015-05-16,general-gate6,1,6
2015-05-16,general-gate6,2,1
2015-05-16,general-gate6,3,2
2015-05-16,general-gate7,1,11
2015-05-16,general-gate7,2,10
2015-05-16,general-gate7,2P,4
2015-05-16,general-gate7,3,5
2015-05-16,general-gate7,4,1
2015-05-16,general-gate7,6,3
2015-05-16,ranger-base,2P,5
2015-05-16,ranger-stop0,1,10
2015-05-16,ranger-stop0,2,12
2015-05-16,ranger-stop0,2P,5
2015-05-16,ranger-stop0,3,5
2015-05-16,ranger-stop0,4,2
2015-05-16,ranger-stop0,6,1
2015-05-16,ranger-stop2,1,10
2015-05-16,ranger-stop2,2,12
2015-05-16,ranger-stop2,2P,4
2015-05-16,ranger-stop2,3,5
2015-05-16,ranger-stop2,4,2
2015-05-16,ranger-stop2,6,1
2015-05-16,ranger-stop3,2P,2
2015-05-16,ranger-stop4,2P,2
2015-05-16,ranger-stop6,2P,1
2015-05-17,camping0,1,2
2015-05-17,camping2,2P,2
2015-05-17,camping2,3,1
2015-05-17,camping3,2,2
2015-05-17,camping3,2P,2
2015-05-17,camping3,3,2
2015-05-17,camping4,1,2
2015-05-17,camping4,2,3
2015-05-17,camping5,1,2
2015-05-17,camping5,2,1
2015-05-17,camping5,3,1
2015-05-17,camping6,1,1
2015-05-17,camping7,2,2
2015-05-17,camping8,1,4
2015-05-17,camping8,2,1
2015-05-17,camping8,3,1
2015-05-17,entrance0,1,4
2015-05-17,entrance0,2,4
2015-05-17,entrance0,3,1
2015-05-17,entrance0,4,2
2015-05-17,entrance0,5,1
2015-05-17,entrance1,1,2
2015-05-17,entrance1,2,5
2015-05-17,entrance1,3,3
2015-05-17,entrance1,4,4
2015-05-17,entrance1,5,1
2015-05-17,entrance2,1,8
2015-05-17,entrance2,2,5
2015-05-17,entrance2,3,3
2015-05-17,entrance2,4,2
2015-05-17,entrance2,5,1
2015-05-17,entrance3,1,4
2015-05-17,entrance3,2,6
2015-05-17,entrance3,3,2
2015-05-17,entrance4,1,5
2015-05-17,entrance4,2,5
2015-05-17,entrance4,5,1
2015-05-17,gate0,2P,1
2015-05-17,gate1,2P,1
2015-05-17,gate5,2P,1
2015-05-17,gate6,2P,1
2015-05-17,gate7,2P,2
2015-05-17,gate8,2P,6
2015-05-17,general-gate1,1,12
2015-05-17,general-gate1,2,11
2015-05-17,general-gate1,2P,5
2015-05-17,general-gate1,3,4
2015-05-17,general-gate1,4,2
2015-05-17,general-gate1,5,2
2015-05-17,general-gate2,1,12
2015-05-17,general-gate2,2,11
2015-05-17,general-gate2,2P,5
2015-05-17,general-gate2,3,4
2015-05-17,general-gate2,4,2
2015-05-17,general-gate2,5,2
2015-05-17,general-gate3,1,1
2015-05-17,general-gate4,1,6
2015-05-17,general-gate4,2,10
2015-05-17,general-gate4,2P,4
2015-05-17,general-gate4,3,3
2015-05-17,general-gate4,4,4
2015-05-17,general-gate4,5,1
2015-05-17,general-gate5,1,3
2015-05-17,general-gate5,2,7
2015-05-17,general-gate5,2P,5
2015-05-17,general-gate5,5,1
2015-05-17,general-gate6,2,2
2015-05-17,general-gate7,1,8
2015-05-17,general-gate7,2,11
2015-05-17,general-gate7,2P,5
2015-05-17,general-gate7,3,5
2015-05-17,general-gate7,4,4
2015-05-17,general-gate7,5,1
2015-05-17,ranger-base,2P,6
2015-05-17,ranger-stop0,1,12
2015-05-17,ranger-stop0,2,11
2015-05-17,ranger-stop0,2P,7
2015-05-17,ranger-stop0,3,4
2015-05-17,ranger-stop0,4,2
2015-05-17,ranger-stop0,5,2
2015-05-17,ranger-stop2,1,12
2015-05-17,ranger-stop2,2,11
2015-05-17,ranger-stop2,2P,8
2015-05-17,ranger-stop2,3,4
2015-05-17,ranger-stop2,4,2
2015-05-17,ranger-stop2,5,2
2015-05-17,ranger-stop4,2P,4
2015-05-17,ranger-stop6,2P,1
2015-05-17,ranger-stop7,2P,2
2015-05-18,camping2,1,2
2015-05-18,camping2,2,2
2015-05-18,camping2,3,1
2015-05-18,camping3,1,1
2015-05-18,camping3,2,3
2015-05-18,camping4,1,3
2015-05-18,camping4,3,2
2015-05-18,camping5,1,3
2015-05-18,camping5,2,1
2015-05-18,camping5,3,3
2015-05-18,camping6,1,4
2015-05-18,camping6,3,2
2015-05-18,camping7,1,2
2015-05-18,camping8,1,2
2015-05-18,camping8,2,2
2015-05-18,camping8,3,1
2015-05-18,entrance0,1,5
2015-05-18,entrance0,2,6
2015-05-18,entrance0,3,1
2015-05-18,entrance0,4,2
2015-05-18,entrance0,5,2
2015-05-18,entrance0,6,1
2015-05-18,entrance1,1,2
2015-05-18,entrance1,2,9
2015-05-18,entrance1,3,3
2015-05-18,entrance1,5,1
2015-05-18,entrance2,1,6
2015-05-18,entrance2,2,1
2015-05-18,entrance2,3,1
2015-05-18,entrance2,4,1
2015-05-18,entrance2,5,2
2015-05-18,entrance3,1,10
2015-05-18,entrance3,2,7
2015-05-18,entrance3,3,4
2015-05-18,entrance3,5,2
2015-05-18,entrance4,1,2
2015-05-18,entrance4,2,9
2015-05-18,entrance4,3,2
2015-05-18,entrance4,4,1
2015-05-18,entrance4,5,1
2015-05-18,entrance4,6,1
2015-05-18,gate3,2P,2
2015-05-18,gate5,2P,2
2015-05-18,gate6,2P,2
2015-05-18,gate7,2P,2
2015-05-18,gate8,2P,2
2015-05-18,general-gate1,1,8
2015-05-18,general-gate1,2,8
2015-05-18,general-gate1,3,4
2015-05-18,general-gate1,4,2
2015-05-18,general-gate1,5,3
2015-05-18,general-gate1,6,1
2015-05-18,general-gate2,1,8
2015-05-18,general-gate2,2,8
2015-05-18,general-gate2,3,4
2015-05-18,general-gate2,4,2
2015-05-18,general-gate2,5,3
2015-05-18,general-gate2,6,1
2015-05-18,general-gate4,1,5
2015-05-18,general-gate4,2,8
2015-05-18,general-gate4,3,3
2015-05-18,general-gate4,5,1
2015-05-18,general-gate5,1,4
2015-05-18,general-gate5,2,8
2015-05-18,general-gate5,2P,2
2015-05-18,general-gate5,3,3
2015-05-18,general-gate5,4,1
2015-05-18,general-gate5,5,1
2015-05-18,general-gate5,6,1
2015-05-18,general-gate6,1,2
2015-05-18,general-gate7,1,11
2015-05-18,general-gate7,2,12
2015-05-18,general-gate7,3,6
2015-05-18,general-gate7,5,1
2015-05-18,ranger-base,2P,2
2015-05-18,ranger-stop0,1,8
2015-05-18,ranger-stop0,2,8
2015-05-18,ranger-stop0,3,4
2015-05-18,ranger-stop0,4,2
2015-05-18,ranger-stop0,5,3
2015-05-18,ranger-stop0,6,1
2015-05-18,ranger-stop2,1,8
2015-05-18,ranger-stop2,2,8
2015-05-18,ranger-stop2,3,4
2015-05-18,ranger-stop2,4,2
2015-05-18,ranger-stop2,5,3
2015-05-18,ranger-stop2,6,1
2015-05-18,ranger-stop3,2P,2
2015-05-18,ranger-stop6,2P,2
2015-05-18,ranger-stop7,2P,2
2015-05-19,camping0,1,1
2015-05-19,camping0,2,2
2015-05-19,camping2,1,1
2015-05-19,camping3,1,2
2015-05-19,camping3,3,1
2015-05-19,camping4,1,3
2015-05-19,camping4,2,3
2015-05-19,camping5,1,1
2015-05-19,camping5,2,1
2015-05-19,camping6,1,2
2015-05-19,camping6,2,1
